permno,date,ticker,comnam,prc,ret,mom_12m,annual_div_ps,dividend_field_used,dividend_yield,mom_score,div_score,combined_score,is_price_up,is_high_dividend,passes_screen,screen_rank,next_ret
60687,2022-06-30,AFG,AMERICAN FINANCIAL GROUP INC NEW,138.81,-0.017622,0.327112384971165,28.06,dvpsx_f,0.10049729018798598,0.9367369589345172,0.9946355900850906,0.9656862745098039,True,True,True,5.0,-0.032923
76082,2022-06-30,CTRA,COTERRA ENERGY INC,25.79,-0.248762,0.6045800234264631,1.12,dvpsx_f,0.04342768514928267,0.97669256381798,0.9363669996300407,0.9565297817240104,True,True,True,6.0,0.186119
75825,2022-06-30,EOG,EOG RESOURCES INC,110.44,-0.180491,0.43891486202088736,4.6125,dvpsx_f,0.04176475914523723,0.9633740288568258,0.928597854236034,0.9459859415464299,True,True,True,7.0,0.013854
87137,2022-06-30,DVN,DEVON ENERGY CORP NEW,55.11,-0.247263,1.0292239763320623,1.97,dvpsx_f,0.03574668844129922,0.9918608953015169,0.8982611912689604,0.9450610432852387,True,True,True,8.0,0.140446
11850,2022-06-30,XOM,EXXON MOBIL CORP,85.64,-0.107917,0.4282672406116985,3.49,dvpsx_f,0.04075198505371322,0.9607843137254902,0.9245283018867925,0.9426563078061414,True,True,True,9.0,0.131831
20161,2022-06-30,OAS,OASIS PETROLEUM INC,121.65,-0.233604,0.33420702312017303,5.625,dvpsx_f,0.04623921085080148,0.9385867554568997,0.946725860155383,0.9426563078061414,True,True,True,10.0,0.177476
92326,2022-07-31,CVI,C V R ENERGY,33.54,0.001194,1.4838692831236884,4.8,dvpsx_f,0.106120923151642,0.9920920201294033,0.994608195542775,0.9933501078360891,True,True,True,1.0,0.063208
13508,2022-07-31,NGVC,NATRL GROCERS BY VIT COTTAGE INC,16.58,0.039498,0.5206092089325267,2.28,dvpsx_f,0.106120923151642,0.9446441409058232,0.994608195542775,0.969626168224299,True,True,True,2.0,-0.127865
13766,2022-07-31,BCC,BOISE CASCADE CO,70.71,0.188603,0.5028741497053766,5.42,dvpsx_f,0.07665111016829303,0.9424874191229331,0.9820273184759166,0.9622573687994249,True,True,True,3.0,-0.116815
16591,2022-07-31,LAUR,LAUREATE EDUCATION INC,11.84,0.023336,0.4243221005612401,7.59,dvpsx_f,0.106120923151642,0.9277498202731848,0.994608195542775,0.9611790079079798,True,True,True,4.0,-0.069257
12437,2022-07-31,RFP,RESOLUTE FOREST PRODUCTS INC,20.28,0.589342,0.6984916377859558,1.0,dvpsx_f,0.049309664694280074,0.9626168224299065,0.9568655643421998,0.9597411933860531,True,True,True,5.0,-0.000986
20161,2022-07-31,CHRD,CHORD ENERGY CORP,128.24001,0.177476,0.6504407124491902,5.625,dvpsx_f,0.043863065824776525,0.9586628324946082,0.9450035945363048,0.9518332135154565,True,True,True,6.0,0.113537
16673,2022-07-31,KNTK,KINETIK HOLDINGS INC,40.68,0.191564,0.35822924246147525,6.0,dvpsx_f,0.106120923151642,0.907979870596693,0.994608195542775,0.951294033069734,True,True,True,7.0,-0.075221
76082,2022-07-31,CTRA,COTERRA ENERGY INC,30.59,0.186119,1.076892613115271,1.12,dvpsx_f,0.03661327231121282,0.9841840402588066,0.9155283968368081,0.9498562185478073,True,True,True,8.0,0.03171
75825,2022-07-31,EOG,EOG RESOURCES INC,111.22,0.013854,0.6389156073873672,4.6125,dvpsx_f,0.041471857579572016,0.9565061107117182,0.9396117900790798,0.948058950395399,True,True,True,9.0,0.090631
18515,2022-07-31,MNRL,BRIGHAM MINERALS INC,26.55,0.077954,0.45607900059051865,1.33,dvpsx_f,0.050094161958568736,0.9356578001437814,0.9590222861250899,0.9473400431344356,True,True,True,10.0,0.149529
92326,2022-08-31,CVI,C V R ENERGY,32.66,0.063208,1.5051577803371656,4.8,dvpsx_f,0.11055026141124992,0.992100538599641,0.9949730700179533,0.9935368043087971,True,True,True,1.0,-0.112676
49429,2022-08-31,DDS,DILLARDS INC,296.23999,0.303013,0.6465329206618784,15.7,dvpsx_f,0.0529975713272202,0.9583482944344703,0.9612208258527828,0.9597845601436266,True,True,True,2.0,-0.078585
12437,2022-08-31,RFP,RESOLUTE FOREST PRODUCTS INC,20.26,-0.000986,0.6538773084712601,1.0,dvpsx_f,0.04935834155972359,0.9594254937163376,0.9576301615798922,0.9585278276481148,True,True,True,3.0,-0.012833
18515,2022-08-31,MNRL,BRIGHAM MINERALS INC,29.75,0.149529,0.6884200009984613,1.33,dvpsx_f,0.04470588235294118,0.9622980251346499,0.9461400359066428,0.9542190305206464,True,True,True,4.0,-0.170756
14532,2022-08-31,AMRK,A MARK PRECIOUS METALS INC,30.91,0.020132,0.3168400636430275,3.0,dvpsx_f,0.09705596894208994,0.911310592459605,0.9877917414721723,0.9495511669658887,True,True,True,5.0,-0.049175
20161,2022-08-31,CHRD,CHORD ENERGY CORP,141.55,0.113537,0.9381022731278992,5.625,dvpsx_f,0.03973860826563052,0.9763016157989228,0.9228007181328546,0.9495511669658887,True,True,True,6.0,-0.033769
38156,2022-08-31,WMB,WILLIAMS COS,34.03,-0.00176,0.4598259681019905,1.64,dvpsx_f,0.048192771084337345,0.940394973070018,0.955834829443447,0.9481149012567325,True,True,True,7.0,-0.146195
75825,2022-08-31,EOG,EOG RESOURCES INC,121.3,0.090631,0.9288171020250053,4.6125,dvpsx_f,0.03802555647155812,0.9759425493716337,0.9131059245960502,0.944524236983842,True,True,True,8.0,-0.066529
76082,2022-08-31,CTRA,COTERRA ENERGY INC,30.91,0.03171,1.1427508778771558,1.12,dvpsx_f,0.03623422840504691,0.984560143626571,0.9030520646319569,0.9438061041292639,True,True,True,9.0,-0.154966
11850,2022-08-31,XOM,EXXON MOBIL CORP,95.59,-0.004746,0.8322517574918311,3.49,dvpsx_f,0.0365100951982425,0.9712746858168761,0.9059245960502693,0.9385996409335727,True,True,True,10.0,-0.08662
92326,2022-09-30,CVI,C V R ENERGY,28.98,-0.112676,0.9213433167723715,4.8,dvpsx_f,0.13584311910684327,0.9892949427833149,0.9953857511997047,0.9923403469915097,True,True,True,1.0,0.347826
49429,2022-09-30,DDS,DILLARDS INC,272.76001,-0.078585,0.6729651213936321,15.7,dvpsx_f,0.05755975738525599,0.9811738648947951,0.9575489110372831,0.9693613879660391,True,True,True,2.0,0.205419
12437,2022-09-30,RFP,RESOLUTE FOREST PRODUCTS INC,20.0,-0.012833,0.6806732984551076,1.0,dvpsx_f,0.05,0.9819121447028424,0.9472129937246216,0.9645625692137321,True,True,True,3.0,0.0405
18515,2022-09-30,MNRL,BRIGHAM MINERALS INC,24.67,-0.170756,0.3971892354274533,1.33,dvpsx_f,0.053911633563032024,0.9538575119970469,0.952750092284976,0.9533038021410114,True,True,True,4.0,0.256587
20161,2022-09-30,CHRD,CHORD ENERGY CORP,136.77,-0.033769,0.6309906176495144,5.625,dvpsx_f,0.0411274402281202,0.9767441860465116,0.9099298634182356,0.9433370247323736,True,True,True,5.0,0.119324
64390,2022-09-30,PGR,PROGRESSIVE CORP OH,116.21,-0.052507,0.30936972996808576,6.4,dvpsx_f,0.055072713191635835,0.9317091177556294,0.9545957918050941,0.9431524547803618,True,True,True,6.0,0.105757
16591,2022-09-30,LAUR,LAUREATE EDUCATION INC,10.55,0.032668,0.19332920155265598,7.59,dvpsx_f,0.13584311910684327,0.8881506090808416,0.9953857511997047,0.9417681801402732,True,True,True,7.0,0.198104
75825,2022-09-30,EOG,EOG RESOURCES INC,111.73,-0.066529,0.5145060988754386,4.6125,dvpsx_f,0.04128255616217667,0.9667774086378738,0.9110372831303064,0.9389073458840901,True,True,True,8.0,0.228587
13766,2022-09-30,BCC,BOISE CASCADE CO,59.46,-0.046045,0.19774653904091544,5.42,dvpsx_f,0.09115371678439287,0.890734588409007,0.9841269841269841,0.9374307862679956,True,True,True,9.0,0.12294
11850,2022-09-30,XOM,EXXON MOBIL CORP,87.31,-0.08662,0.5511990418288479,3.49,dvpsx_f,0.039972511739777804,0.9689922480620154,0.9036544850498339,0.9363233665559247,True,True,True,10.0,0.269156
92326,2022-10-31,CVI,C V R ENERGY,39.06,0.347826,1.2505661770392975,4.8,dvpsx_f,0.1224195421677719,0.9937384898710866,0.9953959484346224,0.9945672191528545,True,True,True,1.0,-0.020737
12437,2022-10-31,RFP,RESOLUTE FOREST PRODUCTS INC,20.81,0.0405,0.7695594337809724,1.0,dvpsx_f,0.04805382027871216,0.9738489871086556,0.9513812154696133,0.9626151012891344,True,True,True,2.0,0.013936
16591,2022-10-31,LAUR,LAUREATE EDUCATION INC,12.64,0.198104,0.4024918897229546,7.59,dvpsx_f,0.1224195421677719,0.9285451197053407,0.9953959484346224,0.9619705340699816,True,True,True,3.0,-0.117089
49429,2022-10-31,DDS,DILLARDS INC,328.79001,0.205419,0.5051824981621633,15.7,dvpsx_f,0.047750842551451,0.9476979742173113,0.9502762430939227,0.948987108655617,True,True,True,4.0,0.094011
88534,2022-10-31,ISSC,INNOVATIVE SOLUTIONS & SUPRT INC,9.5,0.100811,0.4053271575410795,0.5,dvpsx_f,0.05263157894736842,0.9296500920810313,0.958011049723757,0.9438305709023942,True,True,True,5.0,-0.031579
75233,2022-10-31,VGR,VECTOR GROUP LTD,10.62,0.205448,0.3187765571222694,0.8,dvpsx_f,0.07532956685499059,0.903499079189687,0.980110497237569,0.941804788213628,True,True,True,6.0,0.045198
16673,2022-10-31,KNTK,KINETIK HOLDINGS INC,36.78,0.128913,0.265026905299919,6.0,dvpsx_f,0.1224195421677719,0.8847145488029466,0.9953959484346224,0.9400552486187845,True,True,True,7.0,-0.054377
64390,2022-10-31,PGR,PROGRESSIVE CORP OH,128.39999,0.105757,0.37787619149614726,6.4,dvpsx_f,0.049844240642074815,0.9248618784530387,0.9539594843462247,0.9394106813996317,True,True,True,8.0,0.029206
13766,2022-10-31,BCC,BOISE CASCADE CO,66.77,0.12294,0.2822847960311121,5.42,dvpsx_f,0.0811741800209675,0.8917127071823204,0.9834254143646409,0.9375690607734807,True,True,True,9.0,0.126105
18515,2022-10-31,MNRL,BRIGHAM MINERALS INC,31.0,0.256587,0.45120880746601766,1.33,dvpsx_f,0.04290322580645162,0.9373848987108656,0.9351749539594844,0.936279926335175,True,True,True,10.0,0.169032
92326,2022-11-30,CVI,C V R ENERGY,36.85,-0.020737,1.706514959880577,4.8,dvpsx_f,0.12918649312427188,0.994060876020787,0.9955456570155902,0.9948032665181885,True,True,True,1.0,-0.149525
12437,2022-11-30,RFP,RESOLUTE FOREST PRODUCTS INC,21.1,0.013936,0.8656074844423303,1.0,dvpsx_f,0.04739336492890995,0.9743875278396437,0.9550853749072011,0.9647364513734225,True,True,True,2.0,0.023223
18515,2022-11-30,MNRL,BRIGHAM MINERALS INC,35.43,0.169032,0.8584634757394527,1.33,dvpsx_f,0.037538808918995206,0.9740163325909429,0.9161098737936154,0.9450631031922792,True,True,True,3.0,
90371,2022-11-30,BBW,BUILD A BEAR WORKSHOP INC,23.75,0.350199,0.48129417309574385,1.25,dvpsx_f,0.05263157894736842,0.923162583518931,0.9602821083890126,0.9417223459539719,True,True,True,4.0,0.003789
16750,2022-11-30,SOI,SOLARIS OILFIELD INFRSTR INC,10.97,-0.194567,0.6791631697359441,0.42,dvpsx_f,0.03828623518687329,0.9539717891610987,0.9205642167780252,0.9372680029695619,True,True,True,5.0,-0.085232
64390,2022-11-30,PGR,PROGRESSIVE CORP OH,132.14999,0.029206,0.4477199738503006,6.4,dvpsx_f,0.048429818269377096,0.9179658500371195,0.9561989606533037,0.9370824053452116,True,True,True,6.0,-0.018464
88534,2022-11-30,ISSC,INNOVATIVE SOLUTIONS & SUPRT INC,9.2,-0.031579,0.38554451750788976,0.5,dvpsx_f,0.05434782608695653,0.9001484780994803,0.9628804751299184,0.9315144766146993,True,True,True,7.0,-0.106522
76082,2022-11-30,CTRA,COTERRA ENERGY INC,27.91,-0.081593,0.5098687414567082,1.12,dvpsx_f,0.0401289860265138,0.9302152932442465,0.9302152932442465,0.9302152932442465,True,True,True,8.0,-0.11967
19098,2022-11-30,HESM,HESS MIDSTREAM L P,31.23,0.098573,0.35283459623842184,1.9143,dvpsx_f,0.06129682997118155,0.8871566443949518,0.9717891610987379,0.9294729027468449,True,True,True,9.0,-0.041947
79037,2022-11-30,ETD,ETHAN ALLEN INTERIORS INC,28.45,0.111762,0.3556065269204438,1.71,dvpsx_f,0.06010544815465729,0.8890126206384559,0.9699331848552338,0.9294729027468449,True,True,True,10.0,-0.060106
92326,2022-12-31,CVI,C V R ENERGY,31.34,-0.149525,1.1375047689000128,4.8,dvpsx_f,0.13750925951118892,0.987603305785124,0.9953042824943651,0.9914537941397445,True,True,True,1.0,0.059349
83411,2022-12-31,EPM,EVOLUTION PETROLEUM CORP,7.55,0.060858,0.5964681658909867,0.35,dvpsx_f,0.046357615894039736,0.9605559729526671,0.9451540195341849,0.9528549962434261,True,True,True,2.0,-0.17351
16750,2022-12-31,SOI,SOLARIS OILFIELD INFRSTR INC,9.93,-0.085232,0.578745051870964,0.42,dvpsx_f,0.04229607250755287,0.959053343350864,0.9308790383170549,0.9449661908339595,True,True,True,3.0,0.066465
12437,2022-12-31,RFP,RESOLUTE FOREST PRODUCTS INC,21.59,0.023223,0.4138847706511388,1.0,dvpsx_f,0.04631773969430292,0.9368895567242674,0.944778362133734,0.9408339594290007,True,True,True,4.0,0.005558
49429,2022-12-31,DDS,DILLARDS INC,323.20001,-0.059216,0.384409431367311,15.7,dvpsx_f,0.048576731170274404,0.9290007513148009,0.9519158527422991,0.94045830202855,True,True,True,5.0,0.216924
76082,2022-12-31,CTRA,COTERRA ENERGY INC,24.57,-0.11967,0.40473650192248467,1.12,dvpsx_f,0.045584045584045586,0.9346356123215628,0.9436513899323816,0.9391435011269722,True,True,True,6.0,0.018722
92245,2022-12-31,AROC,ARCHROCK INC,8.98,0.030999,0.28438314550515087,0.58,dvpsx_f,0.06458797327394208,0.9042073628850489,0.9718256949661909,0.9380165289256199,True,True,True,7.0,0.103564
38156,2022-12-31,WMB,WILLIAMS COS,32.9,-0.039625,0.3331936852860047,1.64,dvpsx_f,0.04984802431610942,0.9184823441021788,0.9541697971450037,0.9363260706235912,True,True,True,8.0,-0.020061
88534,2022-12-31,ISSC,INNOVATIVE SOLUTIONS & SUPRT INC,8.22,-0.106522,0.2530502943603683,0.5,dvpsx_f,0.0608272506082725,0.8918106686701728,0.9691960931630353,0.9305033809166041,True,True,True,9.0,0.012165
75825,2022-12-31,EOG,EOG RESOURCES INC,129.52,-0.076869,0.5711197307813185,4.6125,dvpsx_f,0.035612260654725135,0.9579263711495116,0.9019534184823441,0.9299398948159279,True,True,True,10.0,0.027448
92326,2023-01-31,CVI,C V R ENERGY,33.2,0.059349,0.9489981050495044,4.8,dvpsx_f,0.12035581219671415,0.9746136865342163,0.9950331125827815,0.984823399558499,True,True,True,1.0,-0.044277
20765,2023-01-31,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,55.92,-0.000179,0.44907915710628377,5.0,dvpsx_f,0.08941344778254649,0.920897718910964,0.9856512141280354,0.9532744665194997,True,True,True,2.0,0.007511
12437,2023-01-31,RFP,RESOLUTE FOREST PRODUCTS INC,21.71,0.005558,0.5939807299849404,1.0,dvpsx_f,0.046061722708429294,0.9448123620309051,0.9506990434142752,0.9477557027225902,True,True,True,3.0,0.009673
49429,2023-01-31,DDS,DILLARDS INC,393.31,0.216924,0.6269528480804418,15.7,dvpsx_f,0.03991762223182731,0.9499632082413539,0.9330389992641648,0.9415011037527594,True,True,True,4.0,-0.093819
90371,2023-01-31,BBW,BUILD A BEAR WORKSHOP INC,24.56,0.030201,0.37668101882865046,1.25,dvpsx_f,0.050895765472312705,0.8951434878587197,0.9613686534216336,0.9282560706401766,True,True,True,5.0,-0.146987
16750,2023-01-31,SOI,SOLARIS OILFIELD INFRSTR INC,10.59,0.066465,0.43036086322693956,0.42,dvpsx_f,0.039660056657223795,0.9161147902869757,0.9319352465047829,0.9240250183958794,True,True,True,6.0,-0.156752
77584,2023-01-31,BKE,BUCKLE INC,44.0,0.036384,0.2887442235992297,6.99,dvpsx_f,0.12035581219671415,0.8513612950699043,0.9950331125827815,0.923197203826343,True,True,True,7.0,-0.072955
79033,2023-01-31,SGA,SAGA COMMUNICATIONS INC,25.25,0.069915,0.4010746243631609,0.98,dvpsx_f,0.03881188118811881,0.9043414275202355,0.9264164827078735,0.9153789551140545,True,True,True,8.0,-0.049505
26614,2023-01-31,SJI,SOUTH JERSEY INDS INC,36.09,0.015761,0.49515685801539067,1.2175,dvpsx_f,0.033735106677750065,0.9308314937454011,0.8958793230316409,0.9133554083885209,True,True,True,9.0,
41217,2023-01-31,HVT,HAVERTY FURNITURE COS INC,34.92,0.167893,0.2703018369422989,2.97,dvpsx_f,0.08505154639175258,0.8381162619573216,0.984915378955114,0.9115158204562178,True,True,True,10.0,0.080756
92326,2023-02-28,CVI,C V R ENERGY,31.73,-0.044277,1.0919249975598477,4.8,dvpsx_f,0.12819923169372094,0.9825148809523809,0.9951636904761905,0.9888392857142857,True,True,True,1.0,0.04885
12437,2023-02-28,RFP,RESOLUTE FOREST PRODUCTS INC,21.92,0.009673,0.7578209145020671,1.0,dvpsx_f,0.04562043795620438,0.9654017857142857,0.9471726190476191,0.9562872023809523,True,True,True,2.0,
20765,2023-02-28,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,56.34,0.007511,0.4539351754180263,5.0,dvpsx_f,0.08874689385871494,0.9237351190476191,0.984375,0.9540550595238095,True,True,True,3.0,-0.003017
41217,2023-02-28,HVT,HAVERTY FURNITURE COS INC,37.74,0.080756,0.42652658472524996,2.97,dvpsx_f,0.07869634340222575,0.9129464285714286,0.9821428571428571,0.9475446428571428,True,True,True,4.0,-0.147059
78211,2023-02-28,UVE,UNIVERSAL INSURANCE HOLDINGS INC,19.33,0.517268,0.7834556933977148,0.77,dvpsx_f,0.03983445421624419,0.9661458333333334,0.9270833333333334,0.9466145833333334,True,True,True,5.0,-0.049146
49429,2023-02-28,DDS,DILLARDS INC,356.41,-0.093819,0.4920135151566867,15.7,dvpsx_f,0.04405039140315928,0.9315476190476191,0.9415922619047619,0.9365699404761905,True,True,True,6.0,-0.136163
89655,2023-02-28,NVEC,N V E CORP,75.98,0.042679,0.4213469121069322,4.0,dvpsx_f,0.052645433008686494,0.9118303571428571,0.9613095238095238,0.9365699404761905,True,True,True,7.0,0.092261
92245,2023-02-28,AROC,ARCHROCK INC,11.07,0.13219,0.41302409854229816,0.58,dvpsx_f,0.05239385727190605,0.9084821428571429,0.9605654761904762,0.9345238095238095,True,True,True,8.0,-0.117434
90963,2023-02-28,AMSF,AMERISAFE INC,54.54,-0.009804,0.2777631278720101,5.16,dvpsx_f,0.09460946094609461,0.8604910714285714,0.9858630952380952,0.9231770833333333,True,True,True,9.0,-0.09626
16591,2023-02-28,LAUR,LAUREATE EDUCATION INC,11.86,0.080146,0.2567479468056759,7.59,dvpsx_f,0.12819923169372094,0.8474702380952381,0.9951636904761905,0.9213169642857143,True,True,True,10.0,-0.008432
46463,2023-03-31,GFF,GRIFFON CORP,32.01,-0.122292,0.7238692840316676,2.36,dvpsx_f,0.07372696032489846,0.9725505146778498,0.9752192146397255,0.9738848646587877,True,True,True,1.0,-0.111215
92326,2023-03-31,CVI,C V R ENERGY,32.78,0.04885,0.4939574399048432,4.8,dvpsx_f,0.12969507630290783,0.944719786504003,0.9956157072054899,0.9701677468547465,True,True,True,2.0,-0.196461
22812,2023-03-31,BRBR,BELLRING BRANDS INC NEW,34.0,0.101036,0.4731358369046075,2.97,dvpsx_f,0.08735294117647059,0.9405261151353412,0.9832253145253527,0.961875714830347,True,True,True,3.0,0.05853
20765,2023-03-31,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,56.17,-0.003017,0.42744607792322653,5.0,dvpsx_f,0.08901548869503294,0.931757529546321,0.9836065573770492,0.9576820434616851,True,True,True,4.0,0.004273
89655,2023-03-31,NVEC,N V E CORP,82.99,0.092261,0.6302906829919879,4.0,dvpsx_f,0.048198578141944816,0.9622569576820434,0.9370949294700724,0.949675943576058,True,True,True,5.0,-0.091336
90464,2023-03-31,SPOK,SPOK HOLDINGS INC,10.13,0.045295,0.4809556310167349,0.5,dvpsx_f,0.04935834155972359,0.9424323293938238,0.9412886008387342,0.941860465116279,True,True,True,6.0,0.207305
89540,2023-03-31,DKS,DICKS SPORTING GOODS INC,141.89,0.110861,0.450408826172606,7.1,dvpsx_f,0.0500387624215942,0.9370949294700724,0.9435760579489134,0.940335493709493,True,True,True,7.0,0.021989
90371,2023-03-31,BBW,BUILD A BEAR WORKSHOP INC,23.24,0.180907,0.3533909841167895,1.25,dvpsx_f,0.05378657487091222,0.9111704155547083,0.9527258863896302,0.9319481509721692,True,True,True,8.0,-0.001721
41217,2023-03-31,HVT,HAVERTY FURNITURE COS INC,31.91,-0.147059,0.24928308830317247,2.97,dvpsx_f,0.09307427138827955,0.8719024018299657,0.9843690430804423,0.928135722455204,True,True,True,9.0,-0.055469
78211,2023-03-31,UVE,UNIVERSAL INSURANCE HOLDINGS INC,18.22,-0.049146,0.43615491574327026,0.77,dvpsx_f,0.04226125137211856,0.9344262295081968,0.9176515440335493,0.9260388867708731,True,True,True,10.0,-0.153677
19312,2023-04-30,UWMC,U W M HOLDINGS CORP,6.0,0.221996,0.8077269936872375,0.4,dvpsx_f,0.06666666666666667,0.9606419564386702,0.9701948796331678,0.965418418035919,True,True,True,1.0,-0.145
22812,2023-04-30,BRBR,BELLRING BRANDS INC NEW,35.99,0.05853,0.679422038384802,2.97,dvpsx_f,0.08252292303417616,0.946503630110814,0.9789835689721055,0.9627435995414597,True,True,True,2.0,0.017505
46463,2023-04-30,GFF,GRIFFON CORP,28.45,-0.111215,0.6402428025381528,2.36,dvpsx_f,0.08295254833040422,0.9411539931218953,0.9793656858998854,0.9602598395108903,True,True,True,3.0,0.182601
89655,2023-04-30,NVEC,N V E CORP,75.41,-0.091336,0.7397824173616139,4.0,dvpsx_f,0.053043362949210984,0.9526175009552923,0.9445930454719144,0.9486052732136033,True,True,True,4.0,0.198382
20765,2023-04-30,AJRD,AEROJET ROCKETDYNE HOLDINGS INC,56.41,0.004273,0.41095614709913475,5.0,dvpsx_f,0.08863676653075696,0.8968284294994269,0.9812762705387849,0.9390523500191059,True,True,True,5.0,-0.034214
